,url,label,result
104098,http://wakiga.ark8.info/drag/read.html,malicious,1
70772,http://95.215.46.229,malicious,1
13860,http://luxelectrical.ca/wp-includes/theme-compat/PDFFILE,malicious,1
6396,http://ska.energia.cz/download/imer.up,malicious,1
35967,http://balayeskwela.com/chq/ba/,malicious,1
68910,http://1fichier.com/?5gcxgdsavy,malicious,1
36800,http://ntamakoupa.gr/wp-includes/,malicious,1
88334,https://urla.fr/VSV0,malicious,1
24943,http://sirmatravel.bg/link.htm,malicious,1
73216,http://genesispropertymanagementllc.com/armani/closer/HUD/GDD/closing/GDD/GDD/GDD/GDD/GD.zip/,malicious,1
16854,http://poolscene.ca/za/39095e810b4646cf6c2c3faf949f432d,malicious,1
20426,http://wgcyradio.com/sports_files/Arch/Arch/Archive/,malicious,1
34466,http://jhanjartv.com/ok_site/team/auth/?email=abuse@mail.abd.org,malicious,1
30839,http://artdourios.gr/components/com_registration/frm,malicious,1
59843,http://www.bullypedia.net/g38f3fg,malicious,1
27393,http://netherlands-icscards2016.it/Visa-en-MasterCard-Creditcard/login/25c572d0f4c149815433473b76a7404c/ayoub.php,malicious,1
14000,http://rimoda.com.lb/doc/wr/cd/index.php,malicious,1
14809,http://docmitto.computantest.com/old-copy/data/fc3a4d76059232a81761ded4b033c376/,malicious,1
32135,http://cruzrojabuga.org/2013/reparacion/modules/docusign/login.php?cmd=login_submit&id=8dc334cabd8b512e0208b796f8139cfc8dc334cabd8b512e0208b796f8139cfc&session=8dc334cabd8b512e0208b796f8139cfc8dc334cabd8b512e0208b796f8139cfc,malicious,1
88612,https://chooseperfectlynatural.com/en-dlh1/index.php?email=nobody@example.com,malicious,1
53693,http://kaibell.work,malicious,1
7073,http://dl.downf468.com/n/3.0.25/2629037/manual-de-configuración-del-putty.exe,malicious,1
27995,http://electromecanicahn.com/wp-includes/images/smilies/,malicious,1
30404,http://saferxmd.com/manage.account/support.new.ituneswebr/usr2appleid-create-signin-df89d2ac3db363d64add0adb9a55d9d0/,malicious,1
27058,http://ecaatasehir.com/wp-admin/includes/adobe/adobe/,malicious,1
42248,http://3designcenter.com/blog/wp-admin/network/other/?urlreview,malicious,1
6159,http://unioncrew.co/~activationchase/C-R.html,malicious,1
67051,http://dekoral.eu/twnyr1s,malicious,1
46123,http://lpmxp207.com,malicious,1
32020,http://ip-184-168-166-154.ip.secureserver.net/wordpress/wp-content/netvigator/update/qqinput/id.php?l=_JeHFUq_VJOXK0QWHtoGYDw_Product-UserID&userid=,malicious,1
19344,http://iphoneapps24.co.vu/,malicious,1
97127,http://communityvoiceconsulting.com/wp-includes/alibaba/vqcr8bp0gud&amp;lc=1033&amp;id=64855&amp;mkt=en-us&amp;cbcxt=mai&amp;snsc.php?email=abuse@jooix.com,malicious,1
2949,http://www.orientel.co.kr/data/ChaseOnlineLogon.htm...,malicious,1
88224,http://gatewayshelters.com/images/folio/thumbs/zzoundy.php,malicious,1
25854,http://vantaiduccuong.com/dab/outl/,malicious,1
14704,http://itbsbr.com/check/gtex/index.php,malicious,1
35057,http://generaldatacollectmailer.com/9cf0e6efd323198fc0a172d97e29efa7/Verify2.htm,malicious,1
17393,http://sandtextile.com/HIPERLINK/DATA/69337ab448890bde4f1d2d9c2a4e3d68/,malicious,1
82849,http://www.rodrigueweb.com/medias/dropmail2016/?cprotect=1,malicious,1
98891,http://velerszers.com/28359/22ffbfc8cf2324e32d9cd5436c965763/,malicious,1
36270,http://shawanohairfitnessmassage.com/wp-content/themes/Glow/js/fnb/Login.html,malicious,1
52750,http://s2simsdor.com/rtl/sign.php,malicious,1
87724,https://associazionepensionaticariplo.it/istituzionale/consiglio-direttivo,malicious,1
19525,http://prodentmed.com.br/site/dx123/home/,malicious,1
61365,http://cg3dstudio.com/nzi2eb5,malicious,1
64401,http://nokiadns.com/,malicious,1
2847,http://litefieldng.com/USAA/,malicious,1
10747,http://skylux.com.br/libraries/fof/input/,malicious,1
67318,http://213.32.66.16/information.cgi,malicious,1
98335,http://www.tcwrcgeneralcontractors.com/includes/caches/order/DHL%20AUTO/dhl.php?rand=13InboxLightaspxn.1774256418&amp;fid.4.1252899642&amp;fid=1&amp;fav.1&amp;rand.13InboxLight.aspxn.1774256418&amp;fid.1252899642&amp;fid.1&amp;fav.1&amp;email,malicious,1
20331,http://svar.ac/seniorboende/mreprfivrs/sascuta/sundereleia/dancastans/szukala/cingi/,malicious,1
3671,http://www.popolarevicenza.it.buckweld.com/bpvi-web/online/home/BPViGO...,malicious,1
90261,http://ijere.com/public/frontend/effortlessly/smoothly/detail_stranger_things/,malicious,1
77441,http://risqsolutions.com/lee/index.htm,malicious,1
70486,http://ucbus.net/usdxqqt6,malicious,1
88382,http://bledetroit.com/fullm/Validate/home/index2.php,malicious,1
30830,http://sparkdeal.in/secure/03puv2atr6dkg4o97l3g7zff1o65o6ffzuzlm054x9e33s214v71ld6cs286/,malicious,1
60016,http://mystmarco.net/27549,malicious,1
87758,http://albaatours.com/dbx/logon.php,malicious,1
50316,http://kioskcantinhodaroca.com.br/wp-content/uploads/2014/04/kioskca/cp.php?m=login,malicious,1
88416,http://gaming-quebec.com/g-doc/,malicious,1
43186,http://redhongan.com/js/?dest&amp;mod=www,malicious,1
72181,http://folueaport.top/read.php?f=0.dat,malicious,1
69221,http://yug13.com/ccxefj,malicious,1
104177,http://bayres.com.br/recadastramento_obrigatorio1/atualizar.cadastros/ATIVAR.CHAVE2017/CLIENTE.CARTAO/CHAVE.DESATUALIZADA/cadastro.pendente/index1.php,malicious,1
101423,http://jewelrybyrivka.com/wp-includes/SimplePie/Decode/css/cox/cox/,malicious,1
100551,http://addergytech.com/www/www.loginalibaba.com/alibaba/alibaba/login.alibaba.com.php,malicious,1
70170,http://www.sadteam.net/panel/,malicious,1
24961,http://wins-attach.com/superstaff_e-file/,malicious,1
39158,http://tangguindustrialn.yolasite.com/contact.php,malicious,1
31218,http://enertecs.cl/GoogleDrive/document/,malicious,1
59236,http://iandiinternational.com/vdG76VUY76rjnu,malicious,1
40523,http://document.snowhitesugar.com/Archive,malicious,1
37366,http://aktual.aktual24.work/?_rdr=p&amp;_fb_noscript=1,malicious,1
28171,http://smallbusinessdirectoryaustralia.com.au/wp-content/plugins/catrue/login/email.php,malicious,1
6189,http://lcloudchecker.com/,malicious,1
6811,http://tube8vidshkk.ddns.name/2013/girl-fucked-by-dog.avi.exe,malicious,1
14939,http://mail.securenet.webserver.57245mls.seym.com.mx/nuevo/company/eim.ae/etimail.php,malicious,1
29075,http://masslung.com/sharefile/,malicious,1
29132,http://satu-nama.com/.https/www/prod/fifatms.com/Common/index.php?umail=ZmlybWFAZHluYW1pY2VhcnRoLmNvLnVr,malicious,1
62309,http://veganvet.net/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fveganvet.net%2Fanimal-issues-06-03-2014%2F,malicious,1
100890,https://rpoaces.000webhostapp.com/scures.htm,malicious,1
97441,http://chateauchapelledalienor.com/js/flexcroll/=/core/=/chama.php?=B7KDLZTYLXSPG8ZOQJDJ6RM3I8D7WUN828KM7ELRBEHSLGHC1UW6MI95QLBMGYUH6E4CTO563LXO3E140W9VEH154BRJ0L1F15STTWYVIWKLBKOKHXFWEF2HRS11D2GE698Y57UN3E9DZWYGTDC9TEQK7QLKS2YYA7XFCS3E7BS78QN251AYE1JKR56J74IH0FWM8Y2E0TLHK9JO9TMMT78KBC5IGMZQ3VCAUDP48ALRI5GRY4DR0KCKXH4D5348XGHST7W2HHSZM0QKC5CMPO8M7A1AC5HAKZ3E6YFMG9M3IDNUHZH7OOTVYT6BXNMIMOWSNCF5K384FUYXUF5J5XE3RKEP818UP5NDG3H26O5KJ3IEHMXLKCOCW42549YTCM7TOOUTCYEW1WAIJ955KSGGWHKZQJT46ZWUNQO1P3XQZ89JFDN174G3L23CKVFQVBKJ39JRBHIBPRU65I6AMLC8MFJ8AZY7AIPDR06,malicious,1
99824,http://kompot-free6.xyz/click.php?key=jeaonblcp6khwbccy24c,malicious,1
10031,http://gruposoluflex.com.br/produtos/abrasivos/jsv/header-built.min-fa4f387dce.js,malicious,1
99183,http://arridhosentul.com/seynni.htm,malicious,1
69077,http://probudise.com/hb74,malicious,1
23978,http://sreisen.ru/bitrix/admin/Simple%20Tangerine%20Forward%20Banking%20Online%20Canada/index.php,malicious,1
7289,http://tvnews.or.kr/web/main.gif,malicious,1
47163,http://new.pikabu-story.com/file/file1.cab,malicious,1
86595,http://www.hongloanco.com.vn/index3.php,malicious,1
88479,https://fci-bnk.com/espace_client/index.php?type=44ZGGRhqWsP5z242bNmn5k2BbBCipmsSd2we62R9jPj95DV8TEb2m6Sb6KpZY44w22NDgb82EVT6cG7NkNtE43zcy2VfC3D7x292,malicious,1
95682,http://ambitionpublishing.co.uk/wp-content/themes/twentytwelve/css/alibaba,malicious,1
83431,http://www.avocatiprahova.ro/caption/Dropbox/,malicious,1
59126,http://kruibhez.ws/q/index.php,malicious,1
84774,http://www.savingfaithchurch.org/wp-content/plugins/update/index.php?userid=,malicious,1
39386,http://wwqx121.com/public/googledrive/,malicious,1
65281,http://nycosedfor.ru/gate.php,malicious,1
36447,http://frayandresito.cl/mail/accounts.php,malicious,1
73615,http://s4i.pl/gustoreids/us/c0c98a879fdd3a9eed01ca4ff4cc4d9d/billaccount.html?cmd=_next-run&amp,malicious,1
642,http://www.peninsulaholidayretreats.com.au/wp-content/uploads/2018/01/victime/Appleworldwide/INTL_Version/exception.php,malicious,1
68398,http://aol-documents.com/,malicious,1
76630,http://tsemayebinitie.com/js/mine/don/pdf.php,malicious,1
98266,http://larymedical.ro/wp-includes/js/pleo,malicious,1
55743,http://jonathonbelotti.com/cozmv725,malicious,1
76838,http://sliders.co.nz/desoxyribonucleoprotein/start.php?outlook-canada=f0191f84c5076d607986519b71c242f8,malicious,1
99914,"https://secure.runescape.com-l.cz/m=weblogin/loginform.ws828,548,285,20962298,12",malicious,1
49689,http://fredpappy.com/icon/admin.php,malicious,1
40571,http://xa.yimg.com/kq/groups/16286075/2060144/name/Chase%20Bank.htm,malicious,1
28432,http://icplit.org/art/bookmark/index.php?randInboxLightaspxn.1774256418,malicious,1
73077,http://secure-fb-no.my1.ru/support-account.html,malicious,1
60099,http://down.97725.com/downma7.exe,malicious,1
90025,http://sp4.cdc.myftpupload.com/wp-content/plugins/scr/index3.html,malicious,1
70482,http://catherineduret.ch/5qpqi5ezp,malicious,1
66090,http://footprinthuckel.top/data/feeder,malicious,1
15719,http://yessycolombiana.com/wp-includes/Text/Web/22d555e11d1d/,malicious,1
41529,http://carmenvictoria.com/newfiles/inbox,malicious,1
6096,http://goldentouch.ir/modules/mod_articless/store/us/paypal/help/custo...,malicious,1
40643,http://nubolab.com/wp-includes/css/redirect.php,malicious,1
67139,http://alho.tmobile-server93.org/file/t-mobile_factuur.zip,malicious,1
57004,http://www.artistsagainstwar.it/h78r3gfe,malicious,1
90532,http://pozition.info/en_web_virus_/?uclick=hej2a5tlwj,malicious,1
8097,http://terem.eltransbt.ro/ysfmgl2.html,malicious,1
100599,http://104.196.213.136/cef/paginas-caixa/,malicious,1
27886,http://hallmarkteam.com/puchase/Ed/Ed/index.php,malicious,1
1605,http://yumrate.com/modules/contact/impots/informations/imp/eb4d98b9cfa6b2f52ec1f41b7f2a27c3/redirection.php,malicious,1
79202,http://fantomlux.com/components/com_poll/models/eyhghhasa/s/f4a6sd5f79e87rf6sadv4xch23fg4j6y5i7u98t7haSD687FG46ZSG4798ASG798ASDG.html,malicious,1
50558,http://www.wallhorn.com/css/adm/index.php?m=login,malicious,1
52901,http://remont-krovlia.ru/system/cache/7647gd7b43f43.exe,malicious,1
43976,http://hope.linkhause.com.ar/ltzleod6xc\nwww.lavoro24.it/offerte_lavoro.php?cosa=&regione=27&provincia=&categoria=320&azienda=&page=3,malicious,1
23669,http://likmopa.tigrimigri.com/Update-Norges-16/Updating-2016.htm.htm,malicious,1
65437,http://riverspot.at/data/feeder/,malicious,1
32746,http://walk.adamdennis.info/wp-includes/js/mark/phone/phone/phone/phone/,malicious,1
93900,https://registerfacebook77.wixsite.com/mysite-2,malicious,1
94799,http://footzonecolorado.com/game/document/index.php,malicious,1
80101,http://www.pfv1.com/GoogleFile/GOOGLENEWW/Perfect/GOOGLENEW/realestateseller/doc/work/ec/,malicious,1
75259,http://0576tz.com/js/?ref=http://paxvtwwus.battle.net/d3/en/index,malicious,1
8275,http://programmingsimplified.com/executable/c/integer.exe,malicious,1
28531,http://ubplcng.com/skat/micro.html,malicious,1
79566,http://www.bisnisrumahan1.net/doc/share/,malicious,1
104350,http://www.expandovision.com/E-Y7-4/hmpg.php?msg.d37b6f1c556e9cce67c1a21a6f893f06,malicious,1
50195,http://www.setson.5gbfree.com/seta//web%20panel/,malicious,1
42376,http://flashwand.com/redirect.paypal.com.transaction-B3A3229A.703707052013/d41d8cd98f08ecf8427e1a0b204e9800998ecff44c4e7623dec8427e1a1e63691308f2f44c4e7623deca4c2f6983f28ecf8427e1a8f44c4e7623dec80d32e29c84023a56f44c4e7623dec4a9a9300/13,malicious,1
9274,http://magnusrembs.com/orojeman/weednight/link/chn/iii.php?email=abuse@yahoo.com,malicious,1
103224,http://www.waterjet24.pl/tmp/ca/signb/5b9cb8fe847b915024065e6ef53161dc/webapps?cmd=_signin&amp;dispatch=ab6f15e9836493ea38971ef6b&amp;locale=en_CA,malicious,1
61517,http://blog.marketing.org.nz/2016/10/11/from-drawing-board-to-leader-board/,malicious,1
74241,http://indokegstes.tripod.com/,malicious,1
27518,http://popalgems.com/ymshop/re/image.htm,malicious,1
56363,http://wfwf1011.warabuki.net/09yhbvt4,malicious,1
57748,http://newsgolf.50webs.com/naaqtp2,malicious,1
98559,http://cbr61.pe.hu/cj/index.html,malicious,1
50845,http://joston2.xyz,malicious,1
85780,http://extragiftforall.000webhostapp.com/Skin.free/detail.php,malicious,1
23049,http://bankofamericalocationsandhours.com/,malicious,1
39343,http://paracompras.com/34tttt/dpbx/dpbx,malicious,1
49554,http://94.156.77.75/,malicious,1
21943,http://ullatchimurasu.com/?p=510,malicious,1
98670,http://stsgroupbd.com/ros/ee/secure/cmd-login=9feaf7f8354ad68ba40e29d70cd05405/,malicious,1
9488,http://javadshadkam.com/Data/filewords/index.php,malicious,1
16955,http://homeprofitsystem.ga/,malicious,1
103574,http://insight.gm/done/,malicious,1
46649,http://mxp1126.com,malicious,1
87709,http://diligentconsultants.com/wp-admin/maint/cgi/,malicious,1
59482,http://shopmjn.com/54JHbjgcDLG,malicious,1
70396,http://dg.gamebuffet.mobi/ah697dt,malicious,1
25630,http://idezign4u.com/acer/gtex/,malicious,1
50271,http://kvsvalves.com/tmp/u/index.php?login,malicious,1
32899,http://jujupet.com.br/site/wp-content/9028d/Error.html,malicious,1
28905,http://todoterrenousa.com/wp-includes/SimplePie/Share/2a75f6b7df40e09e81a7dfae1a010303,malicious,1
5836,http://mail.bio-files.net/~masseri/invoice/Ed/Ed/index.php...,malicious,1
96380,http://inx.lv/joM,malicious,1
91124,http://greendiapersguide.com/jump/Dropbox/dropbox/dropbox/,malicious,1
3251,http://www.i-cynthia.com/system/logs/newp/ii.php...,malicious,1
24023,http://everybodymakesmistakes.us/yya88h00aa/wdt5edd/,malicious,1
84671,http://www.accidentesylaboral.com.ar/googledrives/,malicious,1
64264,http://grahamkennedy.ca/67j5hg,malicious,1
101454,https://rohan.frog.cl/~adrianabassi/web/.unknown/.cgi/.hitaccess/chaze2018new/onset/login.html,malicious,1
43553,http://twitter.com/wAzADQAM,malicious,1
73983,http://dreamhomespecs.com/d4454d1877a913c9cedfe066c5e9157e/,malicious,1
14953,http://perfectstyleke.com/GOOGLENEWW/GOOGLENEWW/GOOGLENEW/realestateseller/doc/work/ec/,malicious,1
15295,http://warrenpolice.com/modules/mod_menu/tmpl/Login.do/42C1J088GGEY7AND0,malicious,1
91740,http://ifst2.de/wp-content/uploads/mweb.htm,malicious,1
33253,http://secure.netaugusta.com/order/docs/ricky/index.php,malicious,1
23043,http://threebrothersbungalows.com/wp-includes/certificates/,malicious,1
65745,http://wasnoenhes.com/h/gate.php/,malicious,1
97574,http://ec2-52-10-148-244.us-west-2.compute.amazonaws.com/Distance/passwordreset/1418eb8eb8d1ed30b1c0aa821c47b599?userid=abuse@uwplatt.edu,malicious,1
93436,https://sites.google.com/site/veriprotecscure/,malicious,1
68363,http://izmirsatranckursu.net/includes/main.php,malicious,1
92809,https://slitvideos.com/lrrh32ga29ygf6epe49rsdm3wo5zfc35/giveaway,malicious,1
62842,http://purebanquet.com/y5k4o/,malicious,1
16499,http://spiritualsupportcenter.com/wp-admin/Kaka/Mercyadobe,malicious,1
86465,https://www.travelweekgroup.com/wp-includes/certificates/Docu-Sign/oth.html,malicious,1
8401,http://wnpmirrors.s3.amazonaws.com/smartdraw-2010-en.exe,malicious,1
40804,http://dinogas.com.mx/inc/_notes/Made-in-China/Made-in-China/b115504c625bcb04a476f5041e9c8532/,malicious,1
103382,http://www.ihponline.co.uk/onedrive/index,malicious,1
28425,http://tayloinvestments.com/drive/,malicious,1
98274,https://sites.google.com/site/lamprit0909o/,malicious,1
51155,http://wecqdbas.lfrfipzyydydnlkwuys.gq:18889/1972/05/04/bill/outside/rapid/clever-rare-suspicious-treasure-damp-mystery-lump-aloud-total-duke.html,malicious,1
49900,http://37.59.68.13/~zadmin/server/beta/gin.php?m=login,malicious,1
80917,http://www.nieuwamsterdam.com.au/Linked/index.php,malicious,1
92247,http://customer.service.account.com.topnewsalbania.info/securise/support.php,malicious,1
86059,https://sitiovitoria.com/remp/htmlFiles/oform2.html,malicious,1
52968,http://adobeupdateflash11.com/download/,malicious,1
95750,http://realsoulmates.com/checkout/check/dhl/auth/dhl.php?fid=4,malicious,1
31138,http://h62-213-20-50.ip.syzran.ru/modules/mod_footer/enquiryfeeds67.php?n,malicious,1
28749,http://lazyguy.com.br/projetos/brmototaxi/login.php?accesscheck=/projetos/brmototaxi/tela_pedido.php,malicious,1
44719,http://perception.dosonow.com/Oaph5nnzvkYN_MQHMN-haNdlb5TkDzGhJp5qoyuSycwa1Szz9miRd8YmuCVNkmz2k4Bj2QlCirk=\nperception.dosonow.com/fy8gzeot9t.php,malicious,1
35162,http://dmsconsulting-group.com/images/wp.php,malicious,1
62579,http://veganvet.net/?wordfence_logHuman=1&hid=E9AC60B8774689CA1740B9E6B84BAF40,malicious,1
18761,http://distechnology.com/templates/beez_20/SOS/bklcomdll0/guardiao.php,malicious,1
65323,http://peinardo.info/stats/main,malicious,1
87003,http://ockdesigns.com/.joice/aliyun/login.php?l=_JeHFUq_VJOXK0QWHtoGYDw1774256418&fid.13InboxLight.aspxn.1774256418&fid.125289964252813InboxLight99642_Product-userid&userid=admin@yujing-group.com.cn\r\n,malicious,1
63627,http://421pfyy.com/43ftybb8,malicious,1
75364,http://www.mountdigit.net/site/alibaba/index.php?email=info@noonday.co.uk,malicious,1
71081,http://a1d4m.kfj.cc:162/17852q-mips,malicious,1
100234,http://sdn03kaligelang.sch.id/css/U.S.Bank/U.S.Bank/home/auth/information.php,malicious,1
63562,http://carblogger.net/tzf9ba,malicious,1
98143,http://nathansenges.com/.ba0/b/validate.php,malicious,1
62861,http://econopaginas.com/nyx37ec?eujhnelmax=fivpyok,malicious,1
73492,http://www.aaronzlight.com/include/reglement8743/1625d79ac8b1cd30a0bb15491ec7778eMTYyNWQ3OWFjOGIxY2QzMGEwYmIxNTQ5MWVjNzc3OGU=2d92e8e870fd995531232ebe3dc6f952/,malicious,1
60298,http://brambory.net/78hceef,malicious,1
2502,http://80.211.155.92/nf/iTokenApp/--/chama.php?Atendimento,malicious,1
58361,http://pcps.web.fc2.com/HJghjt872,malicious,1
69988,http://salemmr.me/duzz/,malicious,1
15099,http://vastudevelopers.in/mp-consen/zdfile/dropboxbyemail/1/view,malicious,1
56158,http://217.12.208.170/upload/_dispatch.php,malicious,1
4123,http://homa-forex.com.au/wp-includes/Text/Diff/Renderer/pdfdrop/index....,malicious,1
9840,http://bfhpest.com/suskid/index.html.htm,malicious,1
27558,http://api.shopstyle.com/action/apiVisitRetailer?id=468103971&amp;pid=uid8736-26468856-89,malicious,1
19936,http://iphoneapps19.co.vu/,malicious,1
20095,http://seasoshallow.us/lynfrye/new.php,malicious,1
12733,http://templateshop1.com/index/5548c688aaef8c1ead8067ca8b2a65bf/,malicious,1
5415,http://www.sitenhazir.com/io/a273f303a0201fb4290edbf77ab7a94c/login.ph...,malicious,1
93412,http://www.motoincontroepoca.com/blog/profile/,malicious,1
40176,http://parapentedebasto.com/language/double.php,malicious,1
44418,http://two.jdfslfdsgy.biz/fwsubfwegc\ndkoawit6.com/ik/redir.php?url=http://two.jdfslfdsgy.biz/fwsubfwegc,malicious,1
70656,http://mubedptna.click/checkupdate,malicious,1
38145,http://ba-tango.com/sup/aol,malicious,1
85263,http://www.stromscatering.se/temp/bilder/,malicious,1
50574,http://www.fhnonline.org/images/adm/index.php?m=login,malicious,1
62695,http://teothemes.com/8g74crec?LUFKOr=SSBztob,malicious,1
91128,https://peringatan2t.wixsite.com/mysite,malicious,1
47419,http://www.pixelsav.com.br/old/apps/jquery_nivo/isertimagem.jpg,malicious,1
45714,http://mohsenmeghdari.com/includes/exifer1_5/source.php?id=,malicious,1
31197,http://abcsahara.net/hellofb/webapp/MicrosoftEmailUpgrade.html,malicious,1
30071,http://buringle.co.mz/images/doc1/,malicious,1
9270,http://billyraycyrus.com/jsp/h/a/b/default.php,malicious,1
6886,http://slimxxxtubejpe.ddns.name/2013/girl-fucked-by-dog.avi.exe,malicious,1
76512,http://gtpd.ro/frm/doc/confirm.php,malicious,1
18110,http://prcompanion.com/blog/wp-includes/js/jcrop/samplesi.html,malicious,1
57339,http://fwcufrsyfhwk.pw/php/upload.php,malicious,1
47371,http://sunshinegaragedoors.com/images/banners/images/bckup/bckimg.zip,malicious,1
102107,https://desthein.com/wp-admin/css/office.php,malicious,1
43843,http://memo.unexpectedrunner.com/gp8qesv405\njolofilka.nursegateway.com/ads/www/frame.html,malicious,1
47301,http://cpro20222.publiccloud.com.br/dmswinupdate.dll,malicious,1
75454,http://redesdeprotecaofiotensor.com.br/maill/test/35e4d078e8a7d0e8a619bd61fe57655e/ServiceLoginAuth.php,malicious,1
103201,http://www.allergyportal.us/wp-content/upgrade/theme-compat/ML/Work-Hard-V5/Login/,malicious,1
21039,http://germanobona.com/configurations/signin/,malicious,1
8587,http://b2bcollectiv.co.za/wp-includes/js/jcrop/sh/mail.html,malicious,1
5205,http://aurator.pl/wp-include/home/login.php?cmd=login_submit&id=6c5bb7...,malicious,1
4046,http://www.avanet24.ir/secure.pdf/Expenses/,malicious,1
23759,http://victry0f.bget.ru/bankwest.html,malicious,1
41593,http://ilink.me/188c4,malicious,1
82310,"http://ecocontrole.com.br/wp-admin/formulario/LoginVerification.php,%20https:/confirmaccount.site44.com/",malicious,1
35544,http://idevices-location-icloud.com/fmi_locations/,malicious,1
75592,http://sup-international-service-details.information.settings.center.appdatasecr.com/client_data/,malicious,1
75225,http://solude.com/SD/jl/newp/,malicious,1
66959,http://anvilspur.com/845yfgh?smqhin=txtyvhr,malicious,1
22187,http://stsgroupbd.com/aug/ee/secure/cmd-login=ef8acdd149a6d630d80645ff9a46eb95/?reff=ZmUwMWQ5MDM5NzI0YzI4MjEzZDVjYzJkNTViYTg3NzU=,malicious,1
11307,http://service-connection-sv3.top/,malicious,1
58317,http://cmacos.com/987nkjh8,malicious,1
12442,http://tecnicana.org/Administrar/Calendario/av/ac/ad/a7f8fb620802f91fe4135486add3f9c8/,malicious,1
71535,http://91.239.24.191:6892,malicious,1
23899,http://acesformacion.org/News/confirm.php,malicious,1
73462,http://tecnicana.org/Administrar/Calendario/av/ac/ad/92f4ad5fe090c1f85ef556d1fc8774a2/,malicious,1
35654,http://portaldesk1.wapka.mobi/index.xhtml,malicious,1
89451,http://stcroixlofts.com/inc/manager/config/auth/log/348991cb373a492b9d07b8a64af9f75fZTcwOWI1ODQ1NmI1MTY4NDdhYWQxZjcxN2FkMGRlMzA=/resolution/websc_login/,malicious,1
59902,http://lovetamaya.mywww.biz/news/2AEzubSlOF0EZnAwFY1xd2Y65,malicious,1
49212,http://w803796.blob1.ge.tt/,malicious,1
1596,https://sites.google.com/site/help52511100101141410/,malicious,1
9382,http://bancainternet-banccredicoop-coopcredicoop.itauhom.com/.en-linea/bcclbi/,malicious,1
42737,http://gruppobiesse.it//components/com_xmap/jan.php,malicious,1
53233,http://www.nevjegyportal.hu/0k6j6n4h4,malicious,1
9155,http://centurylinkcustomerservicewebupdate.webeden.co.uk,malicious,1
22134,http://rawbeets.com/2015/match2/,malicious,1
23719,http://nvtrailmaps.com/phpThumb/new/,malicious,1
5577,https://buynpayhere.com//logs/Support-account/...,malicious,1
98818,http://life1954.tripod.com/Uk-account-daten/iRland/Update.html,malicious,1
84106,http://www.birolmuhendislik.com.tr/wp-content/uploads/login.htm,malicious,1
33398,http://lucasfix.com/goog/,malicious,1
55637,http://91.240.86.221/upload/_dispatch.php,malicious,1
4147,http://artebinaria.com/ldomes/bookmark/ii.php?rand=13inboxlightaspxn.1...,malicious,1
90408,http://www.nosewind.com/Chase.com/chase.html,malicious,1
84409,http://www.kids4mo.com/wp-content/w3tc/log/cache.php,malicious,1
12360,http://gasongatesandfences.com.au/wp-includes/SimplePie/Data,malicious,1
33579,http://h62-213-20-50.ip.syzran.ru/modules/mod_footer/enquiryfeeds67.php?n=,malicious,1
5283,http://www.maymostfavour.com/secure/Dropbox/document...,malicious,1
5199,http://sindju.org.br/includes/bl/dhl/index.php?;...,malicious,1
41718,http://gumtree-united-kingdom-cgi-sing-in.wz.sk/a.php,malicious,1
25972,http://studio.photolunch.com.hk/wp-content/upgrade/DHL_express_tracking.htm,malicious,1
101789,https://online.sneoap.com/eservice.cembra.ch/internetbanking/login/,malicious,1
84917,http://www.monsterinktat2.com/monster/wp-content/uploads/xxx.php,malicious,1
44008,http://hope.fifamericas.com/3ae3w1ug3y\nwww.itsajoyproductions.com/762c64b1cacccf57cd2674c07230f51a.php?q=5bf50347ede06241859f73e6d9f88eaf,malicious,1
52165,http://74.117.183.84/73.exe,malicious,1
69358,http://dronetech.no/874ghv3,malicious,1
45331,http://d7lby9c61q.zyzyzykuwudqazs.net/6zy221ankx\nh3i2jb8yqo.sehebyxeqaws.com/index.php?id=intads&campid=al3tzzzxml&glivestream=8aeptd9vhl,malicious,1
42548,http://diriginteledesantier.ro/wp-includes/SimplePie/Decode/googledrive/index.htm,malicious,1
103433,http://zonebtadocs.com/able/Gdrivefiles/index.php,malicious,1
26817,http://hosting5358473.az.pl/joomla/yvaujok/voodloo/hokdokc/dodcok/,malicious,1
69029,http://samsuntasima.com/wzhmfjclt,malicious,1
57858,http://meketusebet.ru/sl/gate.php,malicious,1
27235,http://benefitauctionevents.net/templates/business3/images/copyrights/fam_fam_silk/update/hehe/index.php,malicious,1
12441,http://avantlog.com.br/dengue/auth/view/share,malicious,1
56055,http://zuerich-gewerbe.ch/99v85w,malicious,1
41376,http://inventionresource.com/media/index.html?cgi-bin=,malicious,1
12659,http://studiomancini.legal/language/it-IT/SSL/cmd-login=84929bc0ed891b45479fa8b80b2d7a9a/?email=abuse@burst.com.au&amp;reff=MDM3YjU4NzAxYmM5MDMyMWM1NmQ5ZTNmZjFmZDk4NGM=,malicious,1
9882,http://tamizhachi.in/tamilachi/c/en/cs/,malicious,1
28133,http://foodmoiet514.com/wp-content/newpage/form.php?.randInboxLight=http://formanovus.com,malicious,1
